user_id,client_location,activity,marital,tenure,gender,customer_satisfaction_score,customer_satisfaction_score_red,spending_to_lifetime,num_accounts,OBS_DATE,churn
4189d077-91c9-45bf-b3b4-2ed602899cf0,Berlin,Frequent,Divorced,103.0,M,6514.222876923923,2.605689150769569,0.0095620405509237,1.0,2018-06-10 00:00:00,0.0
1d5622fb-ae2a-415e-bd28-5fc16b511768,Essen,Frequent,Separated,116.0,M,6315.4388356347845,2.526175534253914,0.0085884559620264,1.0,2010-04-10 00:00:00,0.0
4c636d3a-1467-4cd7-9e0b-13895955fef2,Dortmund,Frequent,Living together,81.0,F,7783.253540763777,3.113301416305511,0.006144608470487,1.0,,0.0
24f8f340-35c9-4423-ab88-030a77c20201,Dusseldorf,Occasional,Single,43.0,M,7980.657489666844,3.192262995866738,0.0453730891618676,1.0,2014-10-20 00:00:00,1.0
c0d0797e-a595-4fd8-a850-b77b7e6a65c5,Stuttgart,Standard,Divorced,46.0,M,8075.916849686479,3.2303667398745914,0.0080443722913884,2.0,2011-08-20 00:00:00,1.0
6489df49-0ef0-462e-b32f-7ffcab605a5a,Munich,Standard,Separated,40.0,F,6248.799498063538,2.499519799225415,0.068764295938835,1.0,2014-04-10 00:00:00,1.0
250b879c-41df-485a-b7cf-6cfd6c47b715,Dusseldorf,Standard,Single,35.0,F,8602.032705695077,3.440813082278031,0.0318514323789697,1.0,2011-05-07 00:00:00,0.0
3968c793-9903-4989-a228-c6354ac8db5f,Essen,Occasional,Separated,89.0,M,7373.956846757453,2.949582738702981,0.0091792089890542,2.0,2015-11-18 00:00:00,0.0
ec4f0e30-c171-45f8-af57-e08eb94dc7f0,Dortmund,Standard,Married,34.0,F,8728.160600643323,3.4912642402573293,0.0094041649106087,2.0,2010-03-30 00:00:00,0.0
548d5900-7dbc-40a9-be23-241e05ee6ec7,Munich,Occasional,Living together,660.0,F,7033.288583476523,2.813315433390609,0.0237132136106163,1.0,2008-09-12 00:00:00,0.0
86c2ef04-2037-4134-ac62-b4d390784694,Berlin,Occasional,Single,22.0,M,,Not avail.,0.0365393372333504,2.0,2011-03-30 00:00:00,1.0
65a13c4f-56a0-4073-adac-6190539e6f96,Cologne,Not avail.,Not avail.,47.0,F,13808.301673434082,5.523320669373633,0.0205301422793651,1.0,2010-09-13 00:00:00,Not avail.
e1e72ae4-6550-4843-b438-ca92b63d2c22,Dusseldorf,Standard,Living together,1290.0,F,6631.461380348671,2.6525845521394684,,1.0,2008-06-17 00:00:00,0.0
854a9eca-685f-44c0-9c4e-e3603cd11737,Munich,Occasional,Single,870.0,M,7964.723676967692,3.185889470787077,0.0674966368153621,1.0,2008-11-23 00:00:00,Not avail.
24ccf766-458f-42cb-9fed-256b74a745fd,Munich,Standard,Living together,41.0,F,11265.757253093188,4.506302901237276,0.0253904709934363,1.0,2017-06-01 00:00:00,
bd2cda78-7750-40cc-8649-ac3010238a2a,Dusseldorf,Standard,Divorced,43.0,F,Not avail.,Not avail.,0.0223208231606859,1.0,2013-01-06 00:00:00,1.0
2efd4809-c97c-4f50-82fb-6aa480cc6463,Dortmund,Standard,Separated,47.0,M,6692.900043304322,2.6771600173217287,0.0265298214724698,1.0,2012-05-06 00:00:00,0.0
8a21568a-a82c-4053-b4f2-cc2a24a3751d,Leipzig,Frequent,Married,,M,8428.38075540607,3.371352302162428,0.0026497639741996,1.0,2014-09-14 00:00:00,
c4f3ac66-304d-4d81-a1de-8388ec9e366c,Cologne,Frequent,Married,98.0,F,6244.571165513951,2.4978284662055805,0.0039268018450477,1.0,2011-03-14 00:00:00,0.0
2f3b5f80-a4d3-42b9-b21f-9a429b61d0b3,Dortmund,Standard,Single,54.0,F,7093.696578586696,2.8374786314346783,0.0106084870584695,1.0,2018-11-06 00:00:00,0.0
9457f176-3cf9-4def-b66d-1419b5d19b30,Munich,Frequent,Separated,87.0,F,8766.614620988505,3.5066458483954017,0.0130176273214832,1.0,2018-06-15 00:00:00,0.0
54c417c8-a2c2-45fe-839b-53abce7a4754,Munich,2,Single,Not avail.,F,7786.61343238131,3.1146453729525243,0.0093628997464428,1.0,2015-06-09 00:00:00,0.0
4992358b-168f-46a0-974f-72c16dfb21ee,Cologne,2,Single,29.0,M,6878.61044823634,2.751444179294536,0.012675374970077,,2018-02-10 00:00:00,1.0
f059706c-cfa8-4a21-8de4-b67554930034,Cologne,Standard,Single,66.0,M,7872.695338658458,3.1490781354633834,,1.0,2017-02-24 00:00:00,0.0
9323d159-7b41-45ba-865a-ae478118b8d4,Dusseldorf,Standard,Separated,74.0,F,12444.390366770684,4.977756146708273,0.0156510432737528,1.0,2012-09-24 00:00:00,0.0
842c906f-815b-49eb-974a-01370f0a40f2,Cologne,Standard,Separated,40.0,F,11806.238396241935,4.722495358496774,0.0222973178957843,1.0,2012-07-13 00:00:00,0.0
491a5a5e-741d-4e67-9adc-f4a85f7f572d,Munich,Standard,Living together,2190.0,F,7402.462877407711,2.960985150963084,0.005627149628324,1.0,2008-04-19 00:00:00,0.0
009dcdd8-4418-4eac-83ac-a70feb059aac,Dortmund,Standard,Single,63.0,M,6753.328591578826,2.70133143663153,0.0163523253601479,Not avail.,2010-12-09 00:00:00,1.0
b6f46bf0-a294-4e3e-aafb-e0d4141b69df,Essen,Standard,,40.0,F,13661.89633580716,5.464758534322864,0.0420442514558369,1.0,2018-02-20 00:00:00,0.0
9e4f2d6a-911d-44d2-8788-de3c7b99d68a,Leipzig,Standard,Single,2190.0,M,10368.42971363775,4.1473718854551,0.0073836388993223,1.0,2008-01-15 00:00:00,0.0
e0fe1404-2e2a-4d79-a211-37f7ced7af2e,Dresden,Frequent,Divorced,82.0,M,9674.723170695672,3.8698892682782686,0.0109945951831735,1.0,2015-09-18 00:00:00,0.0
dbaa9cc6-911d-499c-af6a-7aac7da37070,Frankfurt am Main,Standard,Living together,42.0,F,,Not avail.,0.0129827336037596,1.0,2014-12-29 00:00:00,0.0
ca26e435-23b6-490c-a900-9625dda0c512,Cologne,Occasional,Separated,18.0,F,7903.784810166251,3.1615139240665004,0.0829898526911624,1.0,2017-04-27 00:00:00,0.0
e68082ac-decf-471a-b5e5-1a12ae91307c,Dusseldorf,Standard,Married,42.0,F,8587.064429747192,3.434825771898877,0.0258954418007022,Not avail.,2016-06-26 00:00:00,0.0
bdf86d69-7bb5-4055-ad55-46943794d7ee,Dortmund,Frequent,Separated,102.0,F,9193.604716954002,3.677441886781601,0.0075850459988639,1.0,2015-09-21 00:00:00,0.0
50b3022b-8f9d-4b6a-b3d9-975a7e171abb,Dortmund,Standard,Single,75.0,M,7950.301917235964,3.1801207668943854,0.0082242691732611,1.0,2016-10-02 00:00:00,0.0
61d9a06b-c258-4b85-9096-bdf60dc5f31a,Berlin,Frequent,Single,107.0,F,,,0.0068720788640531,2.0,2016-01-06 00:00:00,0.0
fe8865d9-ee4c-4126-aa8e-adc3092ed902,Cologne,Standard,Divorced,58.0,F,8442.11370950089,3.376845483800356,0.0180148704621446,1.0,2016-09-10 00:00:00,0.0
844a8f51-1986-4974-b449-ea15bc5059d0,Dusseldorf,Standard,Married,46.0,M,7724.252601000748,3.089701040400299,0.0185639282567001,2.0,2012-01-10 00:00:00,0.0
20ddc62b-a597-4e59-becd-3eaacd3b60e0,Berlin,Standard,Single,48.0,M,10116.93696155488,4.046774784621952,0.0215373787901113,1.0,2011-01-10 00:00:00,0.0
92330733-541d-46e6-9311-3f615141f451,Frankfurt am Main,Standard,Separated,,M,6834.272683015463,2.7337090732061853,0.0254800701955679,1.0,Not avail.,1.0
3b5da3f6-82d8-4621-98a8-d91aa192ba93,Stuttgart,Frequent,Single,,F,7131.3144874673335,2.8525257949869336,0.0025414958195278,1.0,2012-12-11 00:00:00,0.0
6dbe82b1-3761-44ef-b83a-50351a421478,Stuttgart,Standard,Single,74.0,F,10904.981655917025,4.36199266236681,0.0108358879461529,2.0,2014-04-21 00:00:00,0.0
5e015dd9-6bcd-4fb0-a154-9940de3b7ad3,Stuttgart,Frequent,Living together,108.0,M,,Not avail.,,1.0,2016-05-01 00:00:00,0.0
d73179ef-3b24-4ac4-9546-1bc6bc94c516,Dusseldorf,Frequent,Single,141.0,M,9941.08130627333,3.976432522509332,0.0026042540057751,2.0,2014-03-07 00:00:00,0.0
d0d97048-47d4-41cf-8a37-b0ef57129917,Munich,Occasional,Married,870.0,M,7864.999963141307,3.145999985256523,0.0208979618223467,Not avail.,2008-06-15 00:00:00,0.0
30fcab12-fe93-45cb-95a1-a2d7aaa78b51,Leipzig,,Single,,M,6303.165043250682,2.521266017300273,0.0370928982869025,1.0,2013-09-09 00:00:00,1.0
d1a5fa94-d243-4972-a4d0-ad110fd74167,Hamburg,2,Separated,43.0,M,11404.492169987325,4.56179686799493,0.0084227415563948,2.0,2014-10-19 00:00:00,0.0
51528c78-834c-456e-8e97-49e8c6779dcf,Dusseldorf,Standard,Married,75.0,M,9415.043066583065,3.7660172266332257,0.007424425520337,1.0,2013-08-24 00:00:00,0.0
4f4b094a-9d71-4271-a30e-6dfe9c4dde6d,Essen,Frequent,Single,81.0,M,9924.177253918368,3.969670901567347,0.0110822858903252,1.0,2012-05-01 00:00:00,0.0
eb1e3454-24e7-460a-8805-380d7c0d555c,Cologne,Standard,Single,58.0,M,12785.046495841689,5.114018598336676,0.0118944209463173,1.0,2012-05-02 00:00:00,0.0
25262cd6-be5c-40fa-9d66-280bb22f237b,Dortmund,Occasional,,54.0,M,8930.33617383452,3.5721344695338075,0.0095493400086251,2.0,2016-03-02 00:00:00,0.0
00dbb60d-e99c-454f-935b-efdd95ed9fcb,Berlin,Frequent,Divorced,84.0,F,7856.730635670328,3.1426922542681317,0.0149879757218907,2.0,2017-05-20 00:00:00,0.0
a910abc3-b7a9-451a-8311-5da2f5b08fe1,Stuttgart,Frequent,,3120.0,F,,,0.0086656746973851,,2008-06-27 00:00:00,0.0
96cbe2c9-f87b-478f-b092-52c6c74f60dd,Cologne,Standard,Living together,38.0,M,9617.486930863124,3.8469947723452496,0.0305897269169267,1.0,2013-12-25 00:00:00,0.0
a88b1eb3-bfe9-4a48-bfe0-bce85a53ae60,Dusseldorf,Standard,Single,52.0,F,9452.050661666692,3.780820264666677,0.0318918798493553,1.0,2013-07-02 00:00:00,0.0
dfcfcdc2-a0e6-42c4-b444-46c2af616d9b,Cologne,Standard,Separated,62.0,M,Not avail.,,0.0243065336525226,1.0,2013-12-15 00:00:00,0.0
6c10bdd2-c867-4d8b-a056-7867a68faee0,Essen,Standard,Single,62.0,F,6793.209073066137,2.7172836292264546,0.009278796920238,1.0,2017-05-08 00:00:00,0.0
9435ecc2-7ab3-4807-af1e-a9a914adb406,Hamburg,Occasional,Married,22.0,M,7535.712033064984,3.0142848132259936,,1.0,2014-06-09 00:00:00,0.0
c66f5508-4cb9-42a5-973b-3f476faf10b1,Dresden,Frequent,Living together,82.0,M,Not avail.,,0.008163402668714,2.0,2016-05-06 00:00:00,0.0
b20d602e-4342-48f6-ac6b-4e40ad4bde62,Munich,Standard,Divorced,1560.0,F,7925.516664701729,3.1702066658806918,0.0489068685591668,2.0,2009-10-06 00:00:00,1.0
2eb009a0-d72c-4b35-a12e-9a0a91cb5db3,Dortmund,Standard,Single,62.0,F,9256.440062397058,3.702576024958823,0.0052530549872638,1.0,2018-07-07 00:00:00,0.0
b3968653-feca-4906-ba06-1b6d9ce863bb,Hamburg,Standard,Divorced,Not avail.,M,6511.554116514801,2.60462164660592,0.0140899461828331,2.0,2014-12-29 00:00:00,1.0
3337f3a2-6e6d-4183-a5f0-72e6ea69261a,Stuttgart,Frequent,Married,2880.0,F,9513.961173076075,3.80558446923043,0.0075141528208998,2.0,2009-06-17 00:00:00,0.0
a39a37c8-a1c5-461d-87c8-469da61a561e,Leipzig,Frequent,Separated,82.0,F,7645.052960089655,3.058021184035862,0.0104514798517264,2.0,2014-12-30 00:00:00,0.0
ed183ed7-74e9-4219-9863-f7c25072482c,Essen,Not avail.,Divorced,84.0,F,12145.102899321464,4.858041159728586,0.0238820449358671,1.0,2014-06-03 00:00:00,0.0
a105092b-1f7f-4bb1-86c0-89257bb2cbde,Cologne,Standard,Separated,57.0,F,6908.500322159469,2.7634001288637875,0.0180529077748324,1.0,2010-05-21 00:00:00,1.0
9b458fcd-5c8d-487f-aa95-311d43b1382d,Stuttgart,Standard,Single,1710.0,M,7935.185527533767,3.1740742110135067,,1.0,2008-08-06 00:00:00,0.0
454324b9-6b0d-470f-ac34-c703e687faa6,Stuttgart,Frequent,Single,126.0,F,8338.010614750476,3.3352042459001905,0.0036556528883229,1.0,2012-12-03 00:00:00,
e1973a41-5148-48a3-b1c1-264f9a485f8c,Cologne,Occasional,Divorced,25.0,M,8663.565313754245,3.465426125501698,0.0387834683770959,1.0,2017-05-21 00:00:00,
cb39dc51-0a22-41a0-ad3c-abd5bf413bea,Hamburg,Standard,Married,52.0,F,6731.037705535003,2.692415082214001,0.0100888701092032,2.0,2013-12-07 00:00:00,0.0
32bcbd5a-1528-4a7b-b705-17e02f3cf353,Dortmund,,Single,Not avail.,M,8239.593727150477,3.295837490860191,0.0180715971581464,1.0,2010-11-06 00:00:00,0.0
84a4c1b9-5e22-4928-8531-cb4433b2cfdc,Essen,Frequent,Married,90.0,F,8365.618801890887,3.346247520756355,0.0053093758927734,Not avail.,2017-11-03 00:00:00,0.0
6b26c1cb-b1d1-4270-928a-81b38a2adb91,Dusseldorf,Frequent,Single,103.0,F,6247.202375959379,2.498880950383752,0.0037394818423272,2.0,2016-02-15 00:00:00,0.0
25be3c49-cb9e-400a-bb1d-f4a2fac45023,Dortmund,Standard,Single,1920.0,F,14724.862167185162,5.889944866874065,0.0074476145606536,1.0,2008-01-13 00:00:00,0.0
5c5c4016-2e9d-4a9b-affc-a6d375c1a7e0,Cologne,Frequent,Married,106.0,F,9265.277478257089,3.706110991302836,0.0041429550827493,1.0,2015-04-21 00:00:00,0.0
37700df3-df00-4a83-a9ab-730f68b1b3c1,Dusseldorf,Standard,,73.0,F,10713.233298936306,4.285293319574523,0.0130978729126597,1.0,2012-02-06 00:00:00,0.0
b61d12ca-1b0d-4757-b9f1-fb34c752faf0,Stuttgart,Standard,Living together,41.0,M,7280.060754108972,2.912024301643589,0.0157459203510124,1.0,2016-11-27 00:00:00,0.0
637f1514-1d46-4d3f-b2ed-e597c12babe5,Leipzig,Occasional,Divorced,24.0,F,13482.190933424154,5.392876373369662,0.1248578807653962,1.0,2012-08-16 00:00:00,0.0
8185cccd-667a-46eb-ba94-ad617f35cab1,Stuttgart,3,Living together,,M,7081.395951412176,2.8325583805648704,0.0128326132810017,Not avail.,2018-11-11 00:00:00,0.0
1f435723-88e1-4245-89e5-5d89c3e7bedf,Bremen,Standard,Separated,78.0,M,7879.118463217466,3.1516473852869864,0.0148901643219065,1.0,2015-06-21 00:00:00,0.0
0ae85368-331d-4fa5-8ac6-bd32c27d5884,Dortmund,2,Separated,124.0,M,12024.088907595313,4.809635563038125,0.0036930191501889,1.0,2011-06-08 00:00:00,0.0
0e976a0a-98a0-4462-9e0a-df14bec85c44,Frankfurt am Main,Occasional,Single,28.0,F,9211.853515239183,3.684741406095674,0.0380987444883688,1.0,2011-06-13 00:00:00,0.0
d712b793-6871-4078-947c-ee88e9b2aa18,Stuttgart,Standard,Single,47.0,M,9859.41900168976,3.943767600675904,0.0404921743073175,1.0,2017-11-24 00:00:00,0.0
1754def6-d7a4-4226-b82e-f93cc48bf184,Cologne,Frequent,Living together,98.0,M,7237.902123406911,2.8951608493627647,0.0046552742292813,1.0,2011-09-06 00:00:00,Not avail.
9b6d78cc-ec23-4d6d-958e-0746b7d73a16,Leipzig,Standard,Living together,63.0,M,10001.625895877998,4.0006503583512,0.0088081239869003,1.0,2014-04-22 00:00:00,0.0
0fd0c6c1-9d69-48be-b058-7ad323664f30,Essen,Frequent,Single,3390.0,F,10173.394500606146,4.069357800242458,0.0062488372978781,1.0,2009-12-29 00:00:00,0.0
14f19ba7-8b52-46a4-8a30-5ff4b9d993f8,Hamburg,Frequent,Single,87.0,M,6068.803353270299,2.42752134130812,0.0075543447610868,1.0,2015-09-29 00:00:00,0.0
076e2e83-4a61-4b9e-8501-0795b2f58a21,Dusseldorf,Frequent,Separated,2880.0,M,12651.493896273718,5.060597558509487,0.0038264858546501,1.0,2009-09-06 00:00:00,0.0
e9b9ccc8-dcf9-42a8-b5af-47fe7e86ebdf,Hamburg,1,Separated,123.0,F,6548.566369603511,2.6194265478414045,0.0038062286764956,1.0,2015-10-02 00:00:00,0.0
7fa2f71e-ebf6-45fd-84d5-281a24a51358,Frankfurt am Main,Standard,Separated,69.0,M,9477.549818077565,3.791019927231026,0.0199507235146797,1.0,2013-06-24 00:00:00,0.0
4817abc7-7fd6-4f8b-96d2-3e7b4efbdf5d,Dortmund,Frequent,Single,3570.0,M,8897.672779881404,3.559069111952562,0.0059384849448808,1.0,2008-10-04 00:00:00,0.0
4b824829-ecd3-4714-87fa-4e3beb4fd436,Leipzig,Occasional,Married,22.0,F,6645.128343660576,2.6580513374642307,0.0273980404979155,2.0,2013-11-11 00:00:00,0.0
82afc6b6-3eda-4beb-bc8c-2338a51beb19,Cologne,Standard,Not avail.,68.0,M,10718.32812031992,4.287331248127968,0.0069205958891509,2.0,2012-02-16 00:00:00,Not avail.
e9c345ab-ec99-4dd1-9542-0fb12226f5e9,Frankfurt am Main,Frequent,Single,85.0,M,9335.840555114555,3.734336222045822,0.0055379996391631,1.0,2011-10-31 00:00:00,0.0
1eb0601e-f264-462a-8619-8191fee853b3,Essen,Occasional,Single,26.0,M,6110.495148969602,2.444198059587841,0.0460346586757344,1.0,2014-09-20 00:00:00,1.0
fe1038fa-b445-4034-bb94-e4ebbcbda198,Leipzig,Standard,Single,42.0,M,8441.943884853377,3.3767775539413507,0.0124410706770638,1.0,2011-01-08 00:00:00,0.0
152cd44a-6fc6-4b2b-aa9a-d15221642502,Munich,2,Separated,25.0,F,6972.441037659111,2.7889764150636447,0.0127010298878448,1.0,2016-03-16 00:00:00,0.0
708c5bc2-a5ec-42db-a6d9-5a0c19d48fbb,Dusseldorf,Standard,Not avail.,2250.0,F,,,0.0163926644562541,1.0,2009-11-29 00:00:00,1.0
17f0f98c-4e8b-4735-aaf4-797e4c0ef16e,Dortmund,2,Single,1020.0,M,7491.381488285968,2.996552595314387,0.0088599372357853,2.0,2009-11-10 00:00:00,1.0
baf19242-12b7-4a00-9019-c98e489d03c3,Cologne,Standard,Single,1110.0,F,10452.220363283332,4.180888145313332,0.0701984514556363,2.0,2008-09-11 00:00:00,0.0
d44d5321-9adf-4d72-bc19-d84e0053dbf2,Frankfurt am Main,Frequent,Single,Not avail.,M,13023.713349905844,5.209485339962337,0.012113295448885,1.0,Not avail.,0.0
018332ed-6ec0-457d-afb9-1a7de1b26b6c,Dusseldorf,Frequent,Single,112.0,M,6140.593416444806,2.4562373665779225,0.0042570958999466,1.0,2015-03-18 00:00:00,1.0
cd735f04-b0da-4fc7-a1b0-8c68e054c9ee,Essen,1,Single,88.0,F,6888.299408811625,2.75531976352465,0.0107792649202541,1.0,2010-10-26 00:00:00,0.0
fc427a71-3536-46d8-bcec-c6f428cb1bc4,Dortmund,Standard,Divorced,1710.0,M,6816.750481063744,2.726700192425497,0.0179487964112225,1.0,2008-12-03 00:00:00,0.0
07f863c0-94de-4103-bf3d-1f563cb99cc0,Essen,Standard,Divorced,1170.0,M,9852.82718993412,3.941130875973648,0.0418186175427444,1.0,2009-01-01 00:00:00,0.0
dd7be899-0b58-499f-8911-4b47b8801a92,Dortmund,Standard,Not avail.,70.0,M,10289.260663891026,4.115704265556411,0.0061877870524619,2.0,2012-07-30 00:00:00,0.0
50ae099c-963f-43aa-b6cf-de28928f6bf0,Berlin,Not avail.,Married,89.0,M,7365.5947442594515,2.9462378977037806,0.0076635472636443,2.0,2016-10-14 00:00:00,0.0
ba7ab7c3-85b8-484e-8e75-17cc95e9d7d0,Dusseldorf,Standard,Living together,62.0,F,6656.623882277085,2.662649552910834,0.0098545271000041,1.0,2012-03-02 00:00:00,0.0
375f1451-3d6e-49e1-ada0-3e55bb6ca54d,Hamburg,Standard,Not avail.,47.0,M,7624.621355837895,3.049848542335158,0.0241268782131231,1.0,2016-07-14 00:00:00,1.0
d872113a-1316-49fd-9424-e0f69e041347,Frankfurt am Main,Standard,Divorced,57.0,F,6709.243382733601,2.6836973530934403,0.0181967738818781,1.0,2014-06-11 00:00:00,0.0
565614b7-3c10-426e-b234-c786cb23fa20,Berlin,,Married,24.0,F,8527.367660690885,3.4109470642763537,0.04814446564799,2.0,2011-12-04 00:00:00,0.0
c2b717ff-646c-4f20-a8c4-999df9516124,Essen,Frequent,Divorced,84.0,M,6257.2997807658085,2.5029199123063237,0.001784488375912,2.0,2016-04-29 00:00:00,0.0
e0a12668-af67-49c9-800f-df7576bdf8f0,Cologne,Standard,Single,41.0,F,8860.65434422468,3.544261737689872,0.0073573891796378,1.0,2011-05-27 00:00:00,0.0
a1a97fed-13b5-4960-b239-d040869791fe,Stuttgart,Frequent,Single,132.0,M,9060.611162338902,3.624244464935561,0.0034105579762593,1.0,2017-05-14 00:00:00,0.0
12f65570-2539-411a-b251-4e0b1d168432,Stuttgart,Frequent,Single,131.0,M,6923.56428194012,2.769425712776048,0.0027706928574834,1.0,2013-10-06 00:00:00,0.0
91d1bee0-3060-43f7-93c3-6e792d63add9,Frankfurt am Main,Standard,Single,35.0,M,9856.685346395305,3.942674138558122,0.057691668348612,1.0,2014-02-12 00:00:00,1.0
bdf69697-5189-49dc-8392-76fc5293929b,Essen,Standard,Single,68.0,M,10728.98720265325,4.2915948810613,0.011062014795245,2.0,2015-12-08 00:00:00,0.0
4149b2fc-efe4-4f4a-9007-fc643434b047,Stuttgart,Occasional,Separated,72.0,M,7691.888722323946,3.0767554889295785,0.0202111087626862,1.0,2012-08-13 00:00:00,0.0
1dddbb3d-7868-461d-b687-42c9cd0bc818,Frankfurt am Main,Occasional,,28.0,F,11400.06785333444,4.560027141333776,0.0164118999126528,1.0,2016-10-05 00:00:00,0.0
a8d431ce-e03f-41a7-ae51-785e7bde788d,Hamburg,Occasional,Single,62.0,F,10892.668846176184,4.357067538470473,0.0066084747124171,1.0,2010-05-07 00:00:00,0.0
c587c1be-9b2f-4b4c-9269-aa2d770ac568,Hamburg,Standard,Married,43.0,F,7898.429635601778,3.159371854240711,0.0256006665079213,1.0,2014-05-14 00:00:00,0.0
f75ef39d-8e10-407b-808e-14a29e8f4a2d,Cologne,Frequent,Living together,2700.0,M,7054.673779620652,2.8218695118482606,0.0039980306584708,2.0,2009-11-13 00:00:00,0.0
c94e68f4-92a1-4862-a9ac-7f5538f58235,Leipzig,Frequent,Married,99.0,M,13438.92758460781,5.375571033843125,0.005419607941296,2.0,2012-08-01 00:00:00,0.0
c714f706-e516-4908-8b3c-0dde491f2266,Leipzig,Frequent,Single,2730.0,M,6720.905041030168,2.688362016412067,0.007398182906959,1.0,2008-02-18 00:00:00,0.0
275339d9-5a48-4e0a-b8a8-4e23d2e7b025,Essen,,Divorced,66.0,F,10925.236661631969,4.370094664652788,0.0175315596065634,1.0,,0.0
dc45f23c-fed0-4646-9c83-6384814beb57,Dusseldorf,Standard,Single,75.0,M,8080.6274069488945,3.232250962779558,0.012543523038124,1.0,2010-05-25 00:00:00,0.0
2c1a22cb-31b7-4b5b-a466-bac5c66dbabc,Hamburg,Frequent,Married,3330.0,F,10675.845586515356,4.270338234606142,0.005317119417449,2.0,2008-03-08 00:00:00,0.0
1957ed92-9ee1-4020-8d72-8e307536b2f7,Stuttgart,Frequent,Married,90.0,M,6967.873502153462,2.787149400861385,0.0045015641351064,2.0,2016-10-27 00:00:00,0.0
83fe6b02-3675-4eea-82a0-c46fd7d0c3cd,Dortmund,Standard,Separated,40.0,F,10223.146421875506,4.0892585687502025,0.0264937879693412,1.0,2017-08-17 00:00:00,0.0
650a9eb8-b8b7-414c-bb55-2ca5e3fe785e,Essen,Frequent,Divorced,131.0,F,6560.519413675783,2.624207765470313,0.0069905367355859,1.0,2013-11-24 00:00:00,0.0
77b0a232-74ff-49d5-ae00-29e317f81d36,Essen,Standard,Separated,64.0,F,8705.734961564804,3.482293984625921,0.0186521922444616,1.0,2013-12-30 00:00:00,0.0
39b3fda9-a22c-47ea-ad65-cacaede195ad,Munich,,Married,67.0,M,8465.696435727588,3.3862785742910355,0.0072096965082679,2.0,2017-02-04 00:00:00,0.0
4c2c49d1-dafe-45cb-8291-1ea62269b9f1,Hamburg,Frequent,Single,92.0,M,9242.453306208488,3.696981322483395,0.0090172653820476,1.0,2010-12-05 00:00:00,0.0
d6528edc-f3cc-4932-90cd-cef04d9172ca,Berlin,2,Divorced,23.0,F,8244.662155524278,3.2978648622097118,0.0704229351534831,1.0,2016-09-12 00:00:00,0.0
aef24a61-30e6-46ee-bc38-61e0f4759d79,Leipzig,Standard,Single,68.0,M,8120.876114745384,3.248350445898154,0.0140137688649711,1.0,2018-08-07 00:00:00,1.0
c64e88c9-44f9-4513-bce1-6dd23252bb87,Essen,Standard,Separated,51.0,M,Not avail.,,0.0189969846667944,1.0,2013-10-05 00:00:00,0.0
aed9111c-509b-4dc3-9a0a-a3ee5ac83dd4,Stuttgart,Frequent,Divorced,3270.0,M,9849.14064212714,3.939656256850856,,1.0,2008-03-25 00:00:00,0.0
51abf5f6-00bf-4641-bd6d-a5d8a8dbcf3d,Leipzig,Frequent,Married,121.0,M,6676.861164212874,2.6707444656851496,0.0042008326728401,2.0,2016-08-03 00:00:00,0.0
b19d4f35-2f36-4909-861c-42922bc2ea41,Leipzig,Standard,Married,Not avail.,M,10226.329065241744,4.0905316260966975,0.0160333729078246,2.0,2008-07-21 00:00:00,0.0
6da7e1ca-c5fa-469d-a7e5-dad4c77f2242,Frankfurt am Main,Occasional,Living together,25.0,F,8856.906271771755,3.542762508708702,0.059663269652049,2.0,2014-05-31 00:00:00,0.0
a3f90bb7-a26a-4ba0-b03e-937f52cd6cab,Dusseldorf,1,Single,126.0,M,7386.90028890641,2.954760115562564,Not avail.,1.0,2016-06-06 00:00:00,0.0
f1a95044-3446-4d1d-8ba3-49ad0afcf00a,Hamburg,Standard,Living together,37.0,F,9565.023024580862,3.826009209832345,0.0762348563673794,1.0,2015-07-17 00:00:00,0.0
267e3bf6-1303-4e1f-a153-de56fbc2c62e,Stuttgart,3,Separated,68.0,F,14443.243042367289,5.7772972169469154,0.0376090287672067,1.0,2018-06-30 00:00:00,0.0
5aaad2aa-2628-47e3-b251-7bbc181cb31d,Munich,Standard,Single,59.0,F,9385.543511182615,3.7542174044730463,0.0150571552813226,1.0,2012-06-06 00:00:00,0.0
10839146-7a53-4224-b7f7-12be9a70b047,Berlin,Frequent,Single,97.0,F,9769.64127528018,3.907856510112072,0.0055161103662996,2.0,2014-02-23 00:00:00,0.0
43f625de-c3e2-488d-8c67-b9ba5cdca029,Frankfurt am Main,Standard,Single,46.0,M,10012.88078706344,4.005152314825375,0.0115919731313594,1.0,2010-04-17 00:00:00,0.0
1d1c5bb7-6acd-44ca-8c97-d32dd7045794,Bremen,Frequent,,,F,6266.747226606224,2.5066988906424896,0.0163151781435445,2.0,2018-04-30 00:00:00,0.0
2b5db8d4-70d6-4052-9ad7-e56d5348eec4,Hamburg,Standard,Living together,59.0,M,9438.23254990566,3.775293019962264,0.0060629173525164,2.0,2010-10-31 00:00:00,
e9eeaa84-207d-43e1-bf61-9585b11486ec,Frankfurt am Main,Standard,Living together,78.0,F,12897.258177769403,5.158903271107762,0.0088273870918964,1.0,2012-10-22 00:00:00,0.0
878a2984-3b1d-4af2-87e2-41e250ce5c30,Berlin,Standard,Single,,M,8393.53203872647,3.357412815490588,0.0227096701418703,1.0,2016-02-04 00:00:00,0.0
