user_id,account_id,total_spending,average_order_value
b6efa8ab-7743-4da2-8a80-ef204ab855af,1,1973.4177690592883,182.0
2220ef74-b4c0-4924-86d7-44465a54ab5a,1,7614.630511529293,310.0
89849676-9c87-421c-915f-5debae964916,1,16446.958813016667,159.0
36173f33-75f1-463c-86e1-70d993bf526b,1,25857.809461651108,186.0
364a5e4f-0083-48af-9138-df49037aa881,1,14392.164074894026,192.0
12eb1ce1-5b61-4dc5-84a3-a0b61bbb92a3,1,30471.74176431849,229.0
31af3838-a65a-4718-9a9f-c5e9914ae15f,1,Not avail.,381.0
d7eee5d3-7321-4073-a659-c39364797564,1,34809.67958812633,Not avail.
88405563-d6ee-42fa-b418-702d9b3704d5,1,28109.672831438817,315.0
75857a8a-227f-4070-9774-772337457ac9,1,17761.58575536889,121.0
248b5520-7653-4663-93d1-832149ec6af3,1,29448.966285537397,227.0
decba0b1-67c5-436c-b7e0-b1e20249bb53,1,31221.229649567325,163.0
810df8c9-6dc8-42c9-ac17-55a6fa753045,1,19855.77257498399,196.0
0791d978-ae74-4ea9-b2e8-9997f6ab8420,1,20150.50840220465,143.0
3b07e8ce-158a-4544-99a8-f37db491adb3,1,15336.773899800724,345.0
2109dda6-9805-429b-8812-5933072c18cd,2,7712.531522910512,170.0
e8d6d347-372a-4fcd-8064-80162fe08f27,1,22235.439837445043,104.0
971a84ca-25e9-4e6d-902d-84b209e0b826,1,19663.108195920344,204.0
49e5f786-c46f-4d4c-b0f7-9b49b1bac454,2,,267.0
280f332b-72f1-4989-a42b-50fa18d9a64f,1,37276.48685445041,201.0
1a34ea6f-96ec-45f7-92e4-1cc3edba3c1d,1,11142.251486724886,142.0
1621357e-1866-4c29-8118-244088e02675,2,32.63039289567962,134.0
f398688d-fa8b-4802-be4d-42a5ad41ecf7,2,Not avail.,105.0
22817d18-4647-4630-8794-0aaa52694499,1,7051.684118051362,118.0
bbf320c2-8b74-448e-b34a-a762c6b97544,1,41109.825761604414,369.0
384fd8ed-b088-4f47-868d-1ef060b1d579,1,27375.990206984425,88.0
d2372fd8-2f51-4da2-a0da-0df8bd3b48be,1,62547.97605537199,303.0
e8df9d8f-9b7b-49ff-8843-a897455f3ed1,1,34820.736680633585,243.0
4d087f6b-e222-40ca-b719-3de31690e509,2,,172.0
ab750dde-ae27-4d84-9ada-8764ba1befdd,1,26947.220815332905,385.0
c90e79fc-31ca-458a-bc81-3debe13fa4cc,1,28706.540457618477,80.0
e9de6de4-5064-4f3c-9ca0-7b83ba4f64c4,1,8252.803939449292,137.0
aad0d94e-642f-4993-a11d-d4e0a3c087d3,1,54329.395475259385,306.0
f6acfda8-cf4b-4e29-8195-1af42b061711,1,28023.118739017704,164.0
033e35af-c023-4bb1-a152-d4ae19709736,1,40945.99316941601,290.0
58ed7804-b113-4371-827d-2a75a8942bed,1,20031.1221557882,145.0
8d0a07f6-ab61-42c8-8564-e419aabe280f,1,29609.969976380162,227.0
970bee70-540f-41d6-b6ec-192c6b20cf55,1,6334.57332574714,323.0
b54161be-5687-4b9c-aaa3-ba55f79ed384,1,8353.546838169612,Not avail.
943f0594-b65b-4b4c-b813-7aa1ddce3dce,1,25164.44828714566,211.0
6439e972-c7a7-4de5-b38d-cd6ef734de5c,1,46481.5110453986,298.0
6a2805f1-b4b5-4f64-b0f1-9402a2a91c85,1,16356.879993136887,322.0
316a8437-2304-407b-b50b-9ad8ef5d7edd,1,10017.368849540604,102.0
588e4b9a-6586-4aab-b66d-116a5abfdc8e,1,13975.838223290848,162.0
4ed55b48-5a8a-44d2-9ec1-799f2214e456,1,47184.046617564425,126.0
ab40c956-b934-4456-a5df-5b0929129d16,1,20998.369542551973,279.0
eaee6d21-3f29-4e23-88c5-434b89b8696a,2,1923.6020911708647,130.0
d6b35b7f-17e9-493b-b244-28931fc76bd9,1,19392.427410172422,166.0
177f88b3-4231-496e-a402-3f7ed560b10c,2,2514.542412118524,109.0
b8b9f923-fb6d-43de-b567-719a5fbd155c,1,19588.82261912785,287.0
ca7e7d43-03b5-468f-838b-e16f13332e04,1,25749.86122187242,189.0
8be632fb-752b-4ff8-83e0-5e7d35195ea8,1,Not avail.,166.0
29cca07b-fc14-401a-866a-81af7d936774,2,14539.584617384528,90.0
d3806ba8-f49a-47c0-8fff-5764c475fde6,2,5925.907500608805,120.0
ccc29811-4d45-4231-ba2c-9ff2f8df21a0,1,25736.503278746517,238.0
b63d4e72-6c98-4ab8-8b90-daa190942085,1,25814.133341572116,242.0
1d616ed2-9e78-4d13-b7e6-5b0020b7393a,1,12396.088642346669,68.0
1c6a44c6-c6ef-49fe-9f40-dcca5451b017,2,8322.053941523427,159.0
5a6c824a-f2f2-4c60-afc2-f7cae022b5ca,1,46385.84300319861,303.0
29cca07b-fc14-401a-866a-81af7d936774,1,7935.980947797991,112.0
0ee3bf96-aeb7-4540-8f6d-b2fb723ab2c8,1,40670.6366806796,354.0
752c6b4b-6e84-4eae-8040-9bead646c9ba,1,34608.58550819581,149.0
1d1912ae-472c-4caa-a744-086bcebbfd12,2,21686.190566731057,153.0
d8ffdf76-20d5-4f84-9dee-5e0e2984f9f8,1,Not avail.,168.0
5dbc0e36-b7c3-4e10-84f0-d5129a39787d,1,38327.78679266024,164.0
8a1a8fc6-38db-40cf-ab9f-399d119338c8,2,41566.746149970146,226.0
ea7fb1cb-6439-400f-907d-2ffd91575aea,1,984.7983702126958,275.0
f33d6798-9fd9-4f99-8b50-69e2e5939712,1,25938.364495497302,77.0
e07d8a2c-40b5-4e55-88b1-fba4b89df717,1,8204.586682336052,390.0
253825e6-c28a-474b-8d3a-3d738a8bfd1f,2,7012.48714963542,293.0
f4caba6a-5fbb-4486-9048-a7b57d346f26,1,8424.938911641579,155.0
4980c446-7618-4402-b3a4-b03b488a2b75,1,25200.50688253336,284.0
3fb088a6-3fc2-4a0e-96e9-60a1adfd2135,1,21047.78569205024,303.0
878fa32e-df74-450c-aacc-a125183be981,1,29760.54447039476,150.0
de78d2c8-eea1-4aa2-9bd4-67723f2339ea,1,27343.89270337927,84.0
f05649a8-2236-413d-a343-4ca0f64e705e,1,24528.129490498366,203.0
91ea4f41-e141-430c-a1c2-eae5be5752e3,1,37733.45874042027,206.0
494365c2-d7f6-4719-bf18-eff972690cc3,1,,312.0
d392ebcc-699f-4238-9322-a813550bfd15,1,19975.58417804056,239.0
de01a019-fd14-4d72-989e-ce6e4e5f5ee5,1,12377.370591786006,369.0
c5881243-e73a-4887-adb1-7bb7a70f36bc,1,8675.638401745833,206.0
661f2bdb-0314-4813-ad07-f2e4017f8cc7,1,22466.679928977686,
92f749f7-de08-46ca-ad0d-320f29ca6adb,1,35337.512073742495,202.0
d73bae2d-ab4d-4d06-81f6-3c114142d357,1,29662.337120281398,213.0
6739c426-9ed7-42f1-8f92-0698e16685dd,1,10472.721212585857,219.0
f377017c-e01a-4434-adc5-098295162e84,1,23447.48221075196,176.0
8bbb121e-4375-4eb8-a642-6f24d34bcf44,2,24248.428133367273,218.0
ab2bdb34-ca09-4847-96b5-e86f458bc642,1,13898.329074040506,173.0
4d7902e1-d05f-4b7f-b6ac-7cc9a5a23867,1,32840.11330445004,210.0
7da00248-6f68-406a-8154-c99871fc6539,1,22610.577086255296,230.0
db892993-21b6-412e-aed4-543f6752deb9,1,16165.009603598635,92.0
1228fe30-19fe-4068-a6e8-a0290a2c588c,1,29066.488879069613,141.0
7c9c9dce-82c1-40e7-a6be-556d4cb05a89,1,4742.684149466324,129.0
f8a40dee-f64f-4881-8371-c500cc22be34,2,3569.130535356171,177.0
ad715967-4e83-483c-87d5-cfa7322a7164,1,26709.82650468777,315.0
93b6919e-55ae-430f-ab45-affad97d2171,1,36766.41421404352,108.0
a000706d-0d5b-496f-a684-85d8a00eaeba,2,39795.00919000476,270.0
0ca04d62-316e-4c67-9b31-86420938e362,1,27337.89908844667,219.0
2ee926ed-fa38-4166-993d-f5aeed847fc7,1,36123.81572759689,141.0
d9352285-d01f-4dad-94cf-60455b5fec5c,1,19444.02204558221,192.0
54fcf265-7c23-4e2f-8ad9-369e2773d58b,1,,287.0
983771f6-9a05-4294-99bf-e0d25765818e,1,35443.61456702002,185.0
a2cc247b-01a8-480e-a728-4aa2880f4351,2,1551.0894635484897,224.0
d6da6fa6-f840-44a3-a46d-a9fcd9ba8622,2,10558.49202258438,219.0
bd327ab7-253c-4c87-9eb7-7418688e1681,2,2056.4456267928035,160.0
aa5ff46b-0a4d-47ea-883d-a69f83c96440,1,21421.39787106538,227.0
97826079-9efa-464f-bae0-198d09bc9612,1,24432.95504194653,226.0
0ca64eba-42bf-4f40-80b2-edbb1656f589,1,36721.30646591503,283.0
e71424b7-8075-4ec5-a864-49d673ffaca2,1,15436.521624767896,209.0
75831e90-ee7a-4dc6-827b-cc6374f467e6,1,8485.161766271856,222.0
d289390e-f6de-41e8-8e53-8e8ae6f3f044,2,3052.7404381651763,165.0
2f213b45-f8bb-4a4d-8d64-adb7b0ff6517,2,7634.712167163835,210.0
ec6591e3-cc15-4ff1-a379-3059af8f439f,1,14198.381862393415,281.0
66182e48-6f0c-4d74-bf38-d3d820845078,2,Not avail.,263.0
6dbebeff-55d0-4562-b69c-32d7c67a4386,1,24242.657492094797,209.0
20193c4f-4157-42a5-990d-f2cd68b8fe79,1,5747.8753581681085,
edb4a643-e180-4a45-b0de-338e606fc7a0,1,46101.736582134,245.0
fb884d35-45ad-49e4-af5c-be2b923e56ab,1,14081.803440277232,103.0
c0707fa1-ae66-462b-ab09-423b06d2c211,1,31626.654342477712,162.0
97785cbb-583f-4bfa-a0c0-351c47773926,1,25803.350820126936,136.0
d4787f01-2fd2-4544-ab41-586ea78a032c,1,4292.056182252021,120.0
416119d3-61cf-46df-8ba9-b5a264f94bb5,2,12368.131061989801,114.0
1cdcf0c0-b82e-483f-998d-4a7f132c6140,1,24159.235525993645,138.0
fe1038fa-b445-4034-bb94-e4ebbcbda198,1,27749.87010358916,145.0
573f0995-ec58-48de-9d2c-e79140ad7a20,1,38180.63596129493,196.0
b08acb5e-17d4-4b3b-a742-f9e9d1d37933,1,33090.70916526546,189.0
187da18f-92d5-456e-996a-399de06b4f61,1,47126.58451766914,225.0
ea34e839-e41b-4b18-bd3b-84d1a4a82e35,1,11064.822628665337,115.0
8b447d5b-c0d7-4ea9-aa66-acb773a1980a,1,13432.692267154,212.0
5567703f-faa0-43e6-b573-2e2bc488c6f5,2,5916.850571315616,213.0
7bef96b7-8413-4909-b7e7-23653df1989c,1,3785.6386507993916,166.0
1a62c0c4-fb3e-485c-adef-1454ed9ba09c,1,21766.672803343736,208.0
779ae645-f947-4ebb-9698-8f586b9ff7a9,1,7151.04545671812,120.0
17a9126f-af0b-4233-a824-50e9618feaf1,1,Not avail.,272.0
e6cd3578-1ec3-4fbe-a93b-b95fc5a7fdc3,1,31847.476368666998,146.0
c27f7c29-fd57-4a08-831f-3c34530807b4,1,34626.262864891294,232.0
15be2d2e-73b4-42dc-90b2-b33da73dcf77,1,36794.479263410576,348.0
53f1202c-8fce-4590-8054-57e3bb49ccc9,1,46978.35210845611,223.0
96baba66-815c-4613-9d85-8dbb7c7a1e7e,1,23618.66482592354,228.0
aec54f8e-9053-42c5-9ff0-0fbc9d43b293,1,27146.790102751904,147.0
e858eb81-a950-4934-8221-0f2520c53b51,1,23687.13939162164,235.0
3968c793-9903-4989-a228-c6354ac8db5f,2,1274.6897433839026,122.0
4189d077-91c9-45bf-b3b4-2ed602899cf0,1,8833.47220372496,87.0
46e1c4b8-0fa1-4e16-88c5-bcd8ae0e087f,1,32231.837571346045,322.0
4ae4e364-cc28-4e05-96bb-3eb44ab533f7,1,6952.496854280136,229.0
90b0941f-6b8b-41a0-aae6-b22137aa94a0,1,6774.264376949301,247.0
9e50f562-767b-4add-9f58-9f9123783539,1,9472.280818019017,226.0
6124ed99-4c95-4e50-972a-a01ff2b83695,1,42637.193633959694,Not avail.
a5a50899-6e8b-458e-805b-5a92ea86017a,2,,173.0
ad05b957-8f2e-4068-b616-ef62b45b8626,1,12494.86118174254,179.0
e959e742-41ee-4a3f-b3aa-264312bcb787,1,65926.04176730613,214.0
eaac511e-bff7-4de8-8a00-563bc17ec18b,1,34661.52420611786,224.0
04020553-b4c6-4ea1-917a-3f871d8388eb,2,16633.302928894675,226.0
8a064edc-8ae4-441d-b15a-82b9edb89b9f,1,29184.29791780792,224.0
70881348-18ad-41a8-a98b-9da9138e482c,1,8481.275013634331,157.0
837a7e98-3adb-4a04-8e0a-ede6f4c8d5fc,2,16751.229871644795,132.0
615d881c-1ee6-4cdd-887c-382625f7a9ec,1,14747.754606961147,276.0
fdad41ab-b1ea-41b2-8998-c6e44fec214e,1,24712.13097667057,149.0
c1746ce8-833f-4fbe-8994-3456f5a9020d,1,26869.61375611592,172.0
b871488f-0d35-4f1c-a72d-56ea453c5697,2,7530.040194929318,245.0
ef9c516d-eb5a-4024-a864-b4ce206281d3,2,Not avail.,248.0
8fefc8c5-9feb-4948-a5ab-ed80fa10e239,1,26193.26387732831,156.0
47fd670f-96b0-4ac4-85f2-de13e33bb523,1,,58.0
6ca2edf9-24af-41e2-9c92-087bad05c7ae,2,16408.51050264135,107.0
61f8724e-478c-4fe5-913e-d19e11f37d15,1,2439.996940034923,297.0
9685adc2-960c-49dc-b0f9-1546c5abc4c3,2,3201.590110768848,90.0
36598ae1-ae9e-469b-a28a-32b72cb717ba,1,24066.9829820824,52.0
4d5c414a-9f73-42ba-b945-3aedc01197b1,1,15632.089541346291,192.0
1754ef96-a609-4ccd-a0e7-e7142d4ff174,1,56472.364904677735,272.0
fa0ea347-65f9-4a6e-9e54-e51287aa6906,1,Not avail.,239.0
aebed454-0003-47ad-9f21-43aa7f79997d,1,22728.158507280103,260.0
05fa5848-1245-4ffc-b46a-6af380339c30,2,9624.013050162188,152.0
6217b787-7832-4660-997d-ca8710714495,1,26756.74570614811,204.0
a5da236e-1817-4bdb-92a7-9177ace77cc5,2,13812.100273438205,
c2efe1e5-e175-4e27-9320-fc11c69dbd8e,1,23284.85757212121,
3c96f21c-d77f-44b4-85a7-5c94f5e092ce,1,33497.90249985887,63.0
a56b9b33-5fb3-4fca-9e27-bb8c1e6611c3,2,8043.117190157679,173.0
c09809c2-9c7a-418a-b384-c54ccb38e1fe,1,1556.1878364793176,299.0
307da612-024a-4d70-af91-aa258e3342e2,1,31522.56747139519,212.0
ae1e589c-c478-4d23-bb50-dd44ad89631c,1,25573.51795905837,286.0
156398f1-6b84-4b9f-bc20-10f0f5bdda49,1,4341.643655036445,196.0
08d16f4c-ee86-42db-83ae-b956ec57d613,1,36148.65789256037,334.0
d0d8adf0-427f-4a71-9ce9-f5c096299a70,1,8122.4564666380575,212.0
516ad588-4561-48b5-ab94-400c5b785b3e,1,37741.62350008061,243.0
814240cc-7feb-4c0c-b3a3-272d4d881b51,1,7800.337213929379,160.0
52221cc9-e787-4ddb-b773-072bd0d0b6e6,1,31244.36313180658,117.0
8ca55297-0c96-4059-ba26-12577950bc67,2,37058.69097398609,287.0
b01b1251-8281-4fae-ba04-980e345d3a15,2,27735.86817960116,348.0
655b33f0-8ad4-45cf-91bd-21d9a30bc5c6,2,Not avail.,347.0
c76e8369-2beb-4963-baa0-40b95980505c,1,52875.265154547335,301.0
5ea0d216-c19a-4ee3-9d38-f6b60be77aa7,1,19439.737698151264,211.0
3740d12e-841a-4bcd-b7d6-ba1f94030eb0,2,1678.4584553962052,205.0
68523c22-cfd7-436a-85c2-4f353be71416,1,17727.498650471134,218.0
4f12b6f6-0a85-4202-bb88-4d96d9533cb3,1,15528.322837857115,229.0
181a4083-a867-4c03-98b4-dc34d66c3a8a,1,28404.66702052273,147.0
c3c2d96d-269e-42c0-8385-2a55091cd017,1,15400.163788122818,282.0
29db81c5-401d-471a-bc49-504cc023998d,2,18716.29316008091,149.0
06e14f25-724b-4654-8d0b-c268fa6ac0fa,1,34373.807027411225,308.0
5af79608-7229-439a-a48e-00250f05d4e3,1,25763.187008495373,Not avail.
da2b2a13-110e-4d21-a0ec-294cce027490,2,8359.660004532283,88.0
cf793785-3092-4d49-9562-6d53d0fce0fb,1,20246.764939980247,209.0
4a6b332c-de50-415c-9f1b-0dd18c14a2e9,1,32824.84467523862,159.0
030e87e2-4d08-431f-b0e0-3caf51c19580,1,30271.943179132788,254.0
daf84437-bd35-4d59-bad0-0e9034a1c2b2,1,,146.0
3c73910f-f21f-4b52-8c65-a4585f9cb7db,1,13943.650216899548,75.0
cca03007-e7d8-46e7-84ec-8dbf119adb5a,1,13958.85543463992,138.0
854a9eca-685f-44c0-9c4e-e3603cd11737,1,7509.952727137494,147.0
94de3773-ca37-4248-8faf-777e394fcbae,1,31664.35326022421,151.0
b0a221ad-954b-4f7d-9643-1ff6dc83bd2d,1,27175.27594761545,202.0
698defec-6412-4380-b7c0-e8853e6afa84,1,35430.6260364918,240.0
ade41b15-a48f-4f0d-9650-00a7f5b01189,2,24386.824073939246,150.0
c162e9cb-3e54-4045-bc65-15755fc82616,2,3175.6803198106627,176.0
45662487-6bf4-4bc5-b57e-5c27e350e7c9,1,18822.761389175324,244.0
976c5977-4501-4a19-9e8d-e65d8a5bdb61,1,28203.194778496243,281.0
d7d52c34-2465-41a5-9410-b35764ab2d35,1,45107.265080410056,246.0
905bf8bb-b172-4b0c-a02b-bb980a4fc7bc,1,32892.4442588976,241.0
02bfde30-fe47-4996-ab87-f0a1702a93cf,1,,
2a92d8d9-5380-4470-8184-54f36b9a4255,2,15648.544365205104,247.0
4a2f1d40-d5be-41f5-832b-feefd010b11c,1,,
ccdcd7ad-2347-45e8-95ad-4ced248751dd,2,5013.656866662265,243.0
e659e964-f477-4404-9ce7-772a9de0992f,1,46048.99692755287,368.0
b228f225-a5ac-4950-acb2-8bd86c218823,1,40520.86220648584,294.0
94e0bdec-c205-4497-a792-10768737c2a5,1,16591.72124461889,121.0
6923e994-4ec6-4aa0-9a61-92e2fea906ec,1,,192.0
09a3ad8e-c590-4d52-bb30-dd306de47d75,1,7632.481697873883,167.0
b2bdfeb8-73ee-4954-8aed-47a3e7c1e955,1,7055.093456103535,287.0
d6e10a74-a0ea-4435-9211-4379f8d7d00b,1,35475.72948816047,258.0
f5e41c37-b6c5-4b44-9137-b429c1df6223,1,10850.768358927411,399.0
b610c29a-234e-4888-85ea-55c51a28adbe,1,14357.950226004568,164.0
a54e4a35-10d0-4041-b763-b71f9f80d842,1,23427.764729580573,161.0
b534c564-21b4-4c67-a29b-d57fbab7cc34,1,18109.06670638764,232.0
3a778929-d975-4d81-b6e9-2dae0504bf04,1,Not avail.,174.0
4fb5347a-1bef-4460-bbb6-0795c35329db,1,Not avail.,185.0
ef5e011f-3bb5-4117-b75f-6d44cbbf5a05,1,34563.728822732606,260.0
06fef5c1-f522-4fbf-b49f-f0149b775d4e,1,15307.042756727042,155.0
69bdd795-dcce-4a8b-a746-460f2ec5d71c,1,29479.477602385738,384.0
8624a0ac-9144-4c08-befa-faf4b22f94cd,2,28613.826284159277,136.0
20777fdc-a3ad-4f17-a4d5-f1811813f470,2,,149.0
4fa8f320-78be-48b9-8a39-1ed7843ac2b5,1,25162.24134604381,131.0
75ff2623-4b5f-47e5-89f1-2c08926650de,1,48881.04976878736,293.0
b9654c78-78fb-4dab-bd1b-da1b1aa3e0ab,1,19239.83652217371,55.0
31df3bc6-292b-4be2-aa59-d69b9c6b369a,2,25291.3676028048,275.0
e0188d46-165c-4c49-8181-d0c52d85f220,1,31593.079488035408,229.0
0696eb1f-e851-4841-8bb4-dd4294ba80c3,1,25024.42426423516,293.0
f1c350ed-8d81-46e9-b28c-0e61f8926ab1,2,31136.983771054234,253.0
28f7fa57-c420-4f90-9d16-60e8208de60b,1,4598.808735069239,126.0
38e66776-9e74-4b8f-acb0-8c1fc09badf2,1,32963.89867812646,164.0
d55ccfc6-8780-4ab2-957f-d4135909064c,2,5939.659572575118,
98f02880-ec6e-4c73-b150-9da06981e1f8,1,5674.711436483749,206.0
e8947110-13a7-4f4a-83e5-d041c5bb0ab9,1,15987.010019296034,227.0
f39502a4-22f1-47a5-b0f8-887359b186d2,1,33832.79001878966,259.0
7a7ac9fd-b483-40f5-8376-0bddf5998f1b,1,28403.78890576168,179.0
6377ff44-b655-4005-905f-394bf88e63e2,1,9366.83030857684,165.0
3f9f9391-c5c0-4a3e-8447-a7eed8d81bae,1,23028.18020622888,159.0
ab931f48-1d7b-4fee-b9ce-925b2f056910,2,29950.81044764539,192.0
beedb3dc-3592-48d9-84fe-c6ebb0a91208,1,30915.341704936945,324.0
f58a35bf-0e41-400b-aff5-542b78bbc985,1,15738.998642781246,Not avail.
105f4d56-40cc-4f04-9039-ae4a515f2ee8,1,26571.314240140106,317.0
5233f6c3-0cd0-4926-8992-98fd51874542,2,10318.670668559298,91.0
4f202d3f-f71a-4d88-b5fa-9ca9a360f8b5,1,23318.128434705315,250.0
0ee46123-08fe-4672-bc8d-a447ca45ed35,1,16425.05517184687,126.0
efca411a-614f-4421-bba5-aa26a78b4b1e,1,Not avail.,115.0
01769c7c-cd72-415c-86ef-c9fe0125d6cf,1,8170.704857886427,179.0
6b357086-08be-476f-8647-1cef84b98868,1,11703.283736144467,244.0
dc1b314f-6df3-4c82-8870-a72f40b2f62b,1,23446.834277974493,
86b9cc0f-d511-4bb3-b534-4a5eaec6bdb4,1,20976.80333253731,203.0
b789150d-ca33-4a5c-947a-6465e465e439,2,5283.618527540781,102.0
0d72837a-ecd5-4d17-a948-2206f271a1c8,1,11998.145579123002,179.0
af07194f-b63b-4571-8d19-e9cd887d915d,1,24036.362198122904,229.0
85647739-01d4-4e86-befc-b6adfca387f0,1,24554.873245541497,
5b4f2cbe-78a2-4f88-8f71-b6a888622d2b,1,33434.634013199204,326.0
da01d4e6-feba-4807-aba4-41ea0cbe7d8e,1,48455.07586133537,354.0
68298466-d972-4208-9908-bf99a6fd2d47,1,40657.838166236856,162.0
2f34bbdb-44fe-4a68-96ad-fd561956b679,1,20015.99400432194,Not avail.
15d14402-ef96-47f0-a3fe-5d2db80bb3ea,1,26614.091229934853,138.0
4f418ce7-5ff3-4b53-8081-a46ace5604dd,1,,448.0
2d773151-74be-4ead-a051-6fc02d2f8dd6,1,27595.19487236832,342.0
1f0fd87d-4565-48ba-a6b2-67ea29023695,1,4486.967944976711,129.0
c05cb34e-a3fa-47f8-aede-d31fb1ce3ad6,1,22843.80485365588,279.0
34f0fd68-d067-4fe4-ab92-6c44307838f2,1,38995.11416606537,330.0
ec2fe380-4567-4297-b21a-e4cdd675daa7,1,22758.40572302663,202.0
bd28166b-a58c-486a-a62c-be3c667e8581,1,5145.183949474508,230.0
c3366e46-bdcd-43dd-b93a-3b92bb9872c5,1,2570.457114852068,266.0
273f41bf-f1a2-4706-908f-8fbb2f529d90,1,33352.249294400805,261.0
7d53abf2-f2d7-4e73-84e9-e05d55dde601,1,24234.212259741904,235.0
2519568c-5677-4490-b79c-5a7cab9cb2cc,1,11447.658454334582,209.0
ec4f0e30-c171-45f8-af57-e08eb94dc7f0,1,4145.610985874324,119.0
e55b3bf1-8bd1-4f91-b5a3-b4d44c757371,1,19956.45064297386,120.0
0f18167e-e182-4e57-b6f5-3ff9ec353c23,1,30137.494557211547,298.0
e53f0647-77d3-44ef-896a-4dcd2903fe5f,1,2816.2947907801545,Not avail.
a7e9745b-3bd3-480f-b89f-275b45c4df5f,2,333.90619786360696,190.0
893258b0-60fb-4ce4-bf50-41f0ff724c59,1,31702.258472177185,192.0
2efbea23-1ff4-4f09-b0d7-68fbd6167164,1,4142.6549399484575,180.0
92662dc3-7669-4e2c-acd0-57cf73b4308f,1,37330.72625328211,163.0
e039286d-6e54-4553-832c-eed89a3cd5a6,1,,244.0
60d63c1c-da8e-4832-8633-5832e7266055,1,38302.85974678428,189.0
b69e06ad-0343-409b-a632-c515022f45f8,2,5055.875479688496,126.0
8b08d49f-64cd-418f-9225-0af3b2972fb0,1,28395.165719253302,213.0
9fa55b03-7fb4-4a48-b2c2-3ad9fec0cac7,2,5301.1415023167665,119.0
9d518735-64b0-4848-8a02-6d73b989356f,1,12110.332756101096,223.0
34523543-9f01-4d59-9da7-f2c5ef4165e3,2,574.2086945104472,125.0
423e08d1-9d79-45ad-9ec3-b4ca90fd4447,1,26849.209837722254,369.0
68baf7df-74fe-48d6-ba3f-1b0e3e3fe3c6,1,,118.0
28307cd1-348a-496e-b83d-7aba1a21f677,1,10449.907772125629,Not avail.
810f9251-21db-4808-878b-a385479e769f,1,32280.006217905284,135.0
f0660083-571e-42e9-a762-fc4a7ff94077,1,18255.786668342887,Not avail.
be6cdb1f-cf49-4e11-8785-d3c3b437dd4e,1,28372.461720941872,247.0
51c2441c-6cf4-407c-bab5-d8077c04259d,2,19429.392784488184,124.0
26703ddc-00ff-4925-ad9b-a7e294ac167e,1,21649.243767770127,228.0
8e983f88-c1ce-4c2b-9490-820074b98d7c,1,25445.08421139903,64.0
982a3ac3-4b89-4113-a887-81d566a4b288,1,8178.879130508118,237.0
5776d1bc-e5e9-4a9c-b7cd-d0fe673ace2c,1,17171.60234114116,91.0
105b6593-f129-452a-96ee-d79d14498e81,1,44625.812680500574,127.0
62c7536c-eb64-4bf7-ad6b-d46f34711461,2,9970.439842430034,83.0
c8e946eb-4cb1-4665-876c-dec2b5697cbc,1,33889.05221290954,259.0
ee268431-7b6f-4b10-bf9e-79b4a37aff22,1,7505.472011429112,205.0
61c9c89a-6b18-4e42-b7e2-72bf621b5d7a,2,3509.533831671465,97.0
796356c7-f63b-4911-b138-c98774012443,1,8538.801343489864,227.0
9d74cd56-35a0-49ac-9054-99a6ef343782,1,20370.922094832906,237.0
e4883f39-4f2b-4501-960e-b6fab9fc9b19,2,14950.316896488359,242.0
88405563-d6ee-42fa-b418-702d9b3704d5,2,18233.133357971892,275.0
1c9e30d8-c2b5-4ecc-8de5-54a28de522d7,2,328.94070273854055,119.0
0c5fb866-ae46-4e45-b143-bf22a3774a2f,1,8038.160614588482,304.0
a23fce74-cb86-4bd8-91c1-43bbe5062bb1,1,13310.767447440683,193.0
29e335a3-6c22-4f68-9344-43c3c64a5d7f,1,32666.75772886346,173.0
7ed4bda0-ee1a-4c5a-9e81-9432cbfddee7,1,11119.030180961352,262.0
1b24bb1b-f721-4c45-8402-ba07cba79162,1,27612.937738004275,311.0
6985e7da-6eeb-4677-aee1-633cce9929fc,2,20005.58171832673,172.0
3131f7b3-55fa-463b-856f-3bd1423d4620,1,6776.232270147426,216.0
9366dd06-e266-4e92-bc15-431815131383,1,14306.207478118286,160.0
badc658b-7627-4ec8-b577-bba7303638dc,1,16568.444802878086,136.0
6c772894-86c1-47d4-829f-3e55bef0db14,1,39719.83016256886,267.0
3ef8a226-1132-4c28-833e-6c941d65cd07,1,27829.536253839568,232.0
9a01c5d5-c736-437e-83ed-2d5ebc9d46ff,1,17495.332441418504,Not avail.
b60d7e63-939e-407a-8f32-d20cf3c82b36,2,29170.374621190575,71.0
411f97ee-fa65-4ef5-9d21-e7e66ac776ee,1,8669.316732331312,213.0
c929f9e0-49f1-4dcc-bf66-11e56859e8da,2,5514.964477752126,162.0
19d95c36-51e2-4544-bdfa-a93cfc3fa52c,2,12239.044461340627,122.0
25b9b612-cc46-4b81-9fb6-3f2b9c9b2b19,1,33671.841004893126,169.0
f091faec-4f7f-46d2-b9c3-746d490c36ca,1,47587.70470332936,326.0
2772d646-c1ad-4055-9157-4b38cf6bf655,1,11714.938732164092,339.0
1e1bbcca-ac63-4557-b26f-1fe141951339,2,14656.810604542963,230.0
557caa0e-553f-4b96-8dcf-600743b421a2,1,29005.03834586784,355.0
938afc05-018f-44f5-a3b3-282226b77957,1,23678.50807540601,262.0
c4cc6045-736d-452c-8e52-d09fec0968a7,1,36628.93039329373,154.0
